NP_001263201.1,XP_017360579.1,87.453,534,58,3,6,538,1,526,0.0,912,91.01
NP_001263201.1,XP_017360580.1,87.266,534,58,3,6,538,1,525,0.0,909,90.82
NP_001263201.1,XP_014985649.2,91.363,521,35,4,1,520,1,512,0.0,907,93.47
NP_001263201.1,XP_008980466.1,87.054,533,54,3,6,538,1,518,0.0,905,89.68
NP_001263201.1,XP_028700334.1,91.171,521,35,4,1,520,1,511,0.0,904,93.28
NP_001263201.1,XP_017820620.1,86.867,533,54,3,6,538,1,517,0.0,902,89.49
NP_001263201.1,XP_012640754.1,80.855,538,98,1,1,538,1,533,0.0,872,87.73
NP_001263201.1,XP_014652273.1,79.550,533,106,2,6,538,1,530,0.0,838,86.30
NP_001263201.1,XP_004442476.1,79.550,533,106,2,6,538,1,530,0.0,835,86.30
NP_001263201.1,XP_025741294.1,79.588,534,100,2,5,538,3,527,0.0,835,85.58
NP_001263201.1,XP_014652274.1,79.362,533,106,3,6,538,1,529,0.0,831,86.12
NP_001263201.1,XP_003796279.1,78.625,538,109,5,1,538,1,532,0.0,830,85.69
NP_001263201.1,XP_025741295.1,79.401,534,100,3,5,538,3,526,0.0,828,85.39
NP_001263201.1,XP_027439549.1,79.026,534,103,2,5,538,3,527,0.0,826,85.39
NP_001263201.1,XP_021563066.1,77.528,534,115,3,5,538,3,531,0.0,819,85.02
NP_001263201.1,XP_011368833.1,78.049,533,113,3,6,538,1,529,0.0,815,86.12
NP_001263201.1,XP_006737222.1,78.652,534,103,3,5,538,3,525,0.0,815,85.02
NP_001263201.1,XP_006917705.1,77.674,533,115,3,6,538,1,529,0.0,812,86.30
NP_001263201.1,XP_019289149.1,77.486,533,111,2,6,538,1,524,0.0,812,84.99
NP_001263201.1,XP_016065384.1,78.049,533,113,3,6,538,1,529,0.0,809,84.99
NP_001263201.1,XP_006737223.1,78.277,534,99,4,5,538,3,519,0.0,809,84.83
NP_001263201.1,XP_025777698.1,77.486,533,110,3,6,538,1,523,0.0,808,84.99
NP_001263201.1,XP_011368834.1,77.861,533,113,4,6,538,1,528,0.0,808,85.93
NP_001263201.1,XP_008529237.1,78.799,533,109,3,6,538,1,529,0.0,808,85.55
NP_001263201.1,XP_027957621.1,78.987,533,103,2,6,538,4,527,0.0,807,85.18
NP_001263201.1,XP_021550676.1,78.090,534,106,3,5,538,3,525,0.0,807,84.46
NP_001263201.1,XP_008529236.1,78.799,533,109,3,6,538,1,529,0.0,806,85.55
NP_001263201.1,XP_019289150.1,77.298,533,111,3,6,538,1,523,0.0,806,84.80
NP_001263201.1,XP_015449318.1,77.486,533,115,4,6,538,1,528,0.0,806,86.12
NP_001263201.1,XP_014693902.1,78.612,533,110,3,6,538,1,529,0.0,805,85.55
NP_001263201.1,XP_019289147.1,76.340,541,111,3,6,538,1,532,0.0,804,83.73
NP_001263201.1,XP_012640755.1,82.099,486,82,1,53,538,1,481,0.0,804,88.48
NP_001263201.1,XP_014306787.1,77.861,533,110,5,6,538,1,525,0.0,803,85.93
NP_001263201.1,XP_019289148.1,76.296,540,112,3,6,538,1,531,0.0,803,83.70
NP_001263201.1,XP_016065385.1,77.861,533,113,4,6,538,1,528,0.0,803,84.80
NP_001263201.1,XP_025777705.1,77.111,533,106,4,6,538,1,517,0.0,803,84.80
NP_001263201.1,XP_004395708.1,78.090,534,107,3,5,538,3,526,0.0,801,84.08
NP_001263201.1,XP_027957622.1,78.799,533,103,3,6,538,4,526,0.0,801,84.99
NP_001263201.1,XP_014586892.1,78.612,533,109,4,6,538,1,528,0.0,801,85.37
NP_001263201.1,XP_019501480.1,78.424,533,107,5,6,538,1,525,0.0,801,84.24
NP_001263201.1,XP_014398220.1,78.236,533,109,5,6,538,1,526,0.0,801,85.93
NP_001263201.1,XP_014693901.1,78.424,533,110,4,6,538,1,528,0.0,798,85.37
NP_001263201.1,XP_023596791.1,76.404,534,122,3,6,538,1,531,0.0,797,84.08
NP_001263201.1,XP_011225815.1,77.298,533,110,4,6,538,1,522,0.0,797,84.62
NP_001263201.1,XP_008585249.1,77.674,533,114,3,6,538,1,528,0.0,796,85.18
NP_001263201.1,XP_004395709.1,77.715,534,103,4,5,538,3,520,0.0,796,83.90
NP_001263201.1,XP_019501481.1,78.236,533,107,6,6,538,1,524,0.0,795,84.05
NP_001263201.1,XP_008696074.1,77.486,533,109,4,6,538,1,522,0.0,794,84.05
NP_001263201.1,XP_022418506.1,76.217,534,121,4,6,538,1,529,0.0,793,85.21
NP_001263201.1,XP_026949505.1,76.592,534,119,4,6,538,1,529,0.0,792,84.83
NP_001263201.1,XP_007192664.1,76.592,534,119,4,6,538,1,529,0.0,792,85.58
NP_001263201.1,XP_019800226.1,76.404,534,120,4,6,538,1,529,0.0,792,84.83
NP_001263201.1,XP_015977544.1,76.548,533,121,3,6,538,1,529,0.0,791,84.05
NP_001263201.1,XP_007954936.1,75.094,534,130,2,6,538,1,532,0.0,790,83.15
NP_001263201.1,XP_004284349.1,76.030,534,122,4,6,538,1,529,0.0,790,84.83
NP_001263201.1,XP_012393909.1,76.030,534,122,4,6,538,1,529,0.0,790,84.83
NP_001263201.1,XP_003432809.1,75.514,535,121,3,5,538,3,528,0.0,789,83.93
NP_001263201.1,XP_024612247.1,76.449,535,119,5,6,538,1,530,0.0,788,84.86
NP_001263201.1,XP_007126279.1,76.030,534,122,4,6,538,1,529,0.0,787,85.21
NP_001263201.1,XP_026949501.1,76.404,534,119,5,6,538,1,528,0.0,786,84.64
NP_001263201.1,XP_025872681.1,75.140,535,123,3,5,538,3,528,0.0,784,83.93
NP_001263201.1,XP_015096879.1,77.341,534,115,4,6,538,1,529,0.0,783,82.77
NP_001263201.1,XP_015096877.1,77.341,534,115,4,6,538,1,529,0.0,783,82.77
NP_001263201.1,XP_024612245.1,76.262,535,119,6,6,538,1,529,0.0,783,84.67
NP_001263201.1,XP_026357198.1,76.735,533,113,4,6,538,1,522,0.0,782,83.11
NP_001263201.1,XP_015096878.1,77.341,534,115,4,6,538,1,529,0.0,782,82.77
NP_001263201.1,XP_021563067.1,80.000,485,95,1,54,538,1,483,0.0,781,87.01
NP_001263201.1,XP_006758360.1,77.298,533,114,5,6,538,1,526,0.0,781,84.43
NP_001263201.1,XP_014410873.1,76.404,534,120,4,6,538,1,529,0.0,776,82.96
NP_001263201.1,XP_028335069.1,73.022,556,122,5,6,538,1,551,0.0,775,81.83
NP_001263201.1,XP_014410875.1,76.404,534,120,4,6,538,1,529,0.0,775,82.96
NP_001263201.1,XP_014410874.1,76.404,534,120,4,6,538,1,529,0.0,775,82.96
NP_001263201.1,XP_023979758.1,73.022,556,122,5,6,538,1,551,0.0,774,81.83
NP_001263201.1,XP_010588257.1,74.906,534,123,3,6,538,1,524,0.0,774,82.58
NP_001263201.1,XP_027983439.1,76.548,533,118,5,6,538,1,526,0.0,772,83.68
NP_001263201.1,XP_022354207.1,74.109,533,122,3,6,538,1,517,0.0,771,82.93
NP_001263201.1,XP_010983204.1,76.217,534,120,5,6,538,1,528,0.0,770,82.77
NP_001263201.1,XP_022354205.1,74.109,533,126,3,6,538,1,521,0.0,769,83.11
NP_001263201.1,XP_028374527.1,75.235,533,126,5,6,538,1,527,0.0,768,82.18
NP_001263201.1,XP_028374528.1,75.422,533,125,5,6,538,1,527,0.0,768,82.18
NP_001263201.1,XP_022354203.1,74.109,533,126,3,6,538,1,521,0.0,768,83.11
NP_001263201.1,XP_004738628.1,74.345,534,124,4,5,538,3,523,0.0,768,83.15
NP_001263201.1,XP_012374589.1,75.235,533,124,5,6,538,1,525,0.0,767,82.18
NP_001263201.1,XP_023979759.1,72.842,556,122,6,6,538,1,550,0.0,767,81.65
NP_001263201.1,XP_004477293.1,75.235,533,124,5,6,538,1,525,0.0,767,82.18
NP_001263201.1,XP_004738625.1,74.345,534,124,4,5,538,3,523,0.0,766,83.15
NP_001263201.1,XP_023605404.1,77.282,515,109,5,6,520,1,507,0.0,765,85.44
NP_001263201.1,XP_007461622.1,74.906,534,127,5,6,538,1,528,0.0,764,82.96
NP_001263201.1,XP_010951386.1,75.373,536,124,5,6,538,1,531,0.0,762,82.28
NP_001263201.1,XP_011368835.1,78.807,486,100,2,53,538,1,483,0.0,761,86.42
NP_001263201.1,XP_020925019.1,74.532,534,126,6,6,538,1,525,0.0,761,82.96
NP_001263201.1,XP_015449319.1,78.395,486,102,2,53,538,1,483,0.0,758,86.63
NP_001263201.1,XP_007192665.1,77.228,505,109,4,35,538,5,504,0.0,756,85.74
NP_001263201.1,XP_014398221.1,79.630,486,94,3,53,538,1,481,0.0,756,86.83
NP_001263201.1,XP_015977546.1,74.717,530,127,5,6,535,1,523,0.0,754,82.45
NP_001263201.1,XP_015977547.1,75.922,515,120,3,6,520,1,511,0.0,753,83.50
NP_001263201.1,XP_008258625.1,72.983,533,139,3,6,538,1,528,0.0,749,80.30
NP_001263201.1,XP_020925018.1,71.712,555,126,7,6,538,1,546,0.0,748,79.82
NP_001263201.1,XP_015096880.1,75.573,524,122,4,6,528,1,519,0.0,745,81.68
NP_001263201.1,XP_014410876.1,74.618,524,127,4,6,528,1,519,0.0,738,81.87
NP_001263201.1,XP_024412518.1,74.484,533,126,8,6,538,1,523,0.0,738,81.61
NP_001263201.1,XP_012374590.1,76.342,503,111,5,36,538,26,520,0.0,737,83.10
NP_001263201.1,XP_015415877.1,78.807,486,98,3,53,538,1,481,0.0,734,85.19
NP_001263201.1,XP_027983446.1,75.922,515,117,5,6,520,1,508,0.0,734,83.11
NP_001263201.1,XP_026949502.1,77.618,487,103,4,53,538,1,482,0.0,733,85.01
NP_001263201.1,XP_024412519.1,74.296,533,126,9,6,538,1,522,0.0,732,81.43
NP_001263201.1,XP_020925020.1,75.446,505,114,6,35,538,15,510,0.0,732,83.56
NP_001263201.1,XP_015977545.1,72.233,533,119,4,6,538,1,504,0.0,731,79.55
NP_001263201.1,XP_020031202.1,72.045,533,141,6,6,538,1,525,0.0,730,80.68
NP_001263201.1,XP_027787639.1,71.295,533,139,3,6,538,1,519,0.0,728,80.86
NP_001263201.1,XP_004870508.1,71.078,529,145,3,10,538,5,525,0.0,728,80.72
NP_001263201.1,XP_027787640.1,71.295,533,139,3,6,538,1,519,0.0,728,80.86
NP_001263201.1,XP_017502846.1,72.948,536,138,5,6,538,1,532,0.0,728,80.60
NP_001263201.1,XP_027983445.1,77.572,486,104,3,53,538,1,481,0.0,728,84.57
NP_001263201.1,XP_021104483.1,71.078,529,145,3,10,538,5,525,0.0,727,80.72
NP_001263201.1,XP_015350528.1,70.919,533,141,3,6,538,1,519,0.0,726,81.05
NP_001263201.1,XP_013217611.1,71.348,534,137,4,6,538,1,519,0.0,725,80.90
NP_001263201.1,XP_015350530.1,70.919,533,141,3,6,538,1,519,0.0,725,81.05
NP_001263201.1,XP_004870509.1,70.888,529,145,4,10,538,5,524,0.0,721,80.53
NP_001263201.1,XP_021104484.1,70.888,529,145,4,10,538,5,524,0.0,720,80.53
NP_001263201.1,XP_023403655.1,70.919,533,120,3,6,538,1,498,0.0,717,78.05
NP_001263201.1,XP_010636255.1,70.463,518,150,2,21,538,12,526,0.0,712,81.85
NP_001263201.1,XP_010636258.1,70.463,518,150,2,21,538,12,526,0.0,712,81.85
NP_001263201.1,XP_022262062.1,76.645,471,100,3,69,538,1,462,0.0,709,84.50
NP_001263201.1,XP_010636257.1,70.463,518,149,3,21,538,12,525,0.0,708,81.66
NP_001263201.1,XP_025872683.1,76.645,471,100,3,69,538,1,462,0.0,706,84.71
NP_001263201.1,XP_010860754.1,70.544,533,136,6,6,538,1,512,0.0,701,78.80
NP_001263201.1,XP_027378869.1,70.544,533,136,6,6,538,1,512,0.0,701,78.42
NP_001263201.1,XP_010860753.1,70.544,533,136,6,6,538,1,512,0.0,700,78.80
NP_001263201.1,XP_019840613.1,70.544,533,136,6,6,538,1,512,0.0,699,78.42
NP_001263201.1,XP_024838355.1,70.544,533,136,6,6,538,1,512,0.0,698,78.24
NP_001263201.1,XP_024838357.1,70.544,533,136,6,6,538,1,512,0.0,698,78.24
NP_001263201.1,NP_001029577.1,70.356,533,137,6,6,538,1,512,0.0,696,78.05
NP_001263201.1,XP_026238833.1,70.037,534,144,4,6,538,1,519,0.0,694,80.34
NP_001263201.1,XP_027378870.1,70.356,533,136,7,6,538,1,511,0.0,694,78.24
NP_001263201.1,XP_024838359.1,70.356,533,136,7,6,538,1,511,0.0,692,78.05
NP_001263201.1,XP_024838356.1,70.356,533,136,7,6,538,1,511,0.0,692,78.05
NP_001263201.1,XP_020728210.1,69.043,533,142,6,6,538,1,510,0.0,692,78.42
NP_001263201.1,XP_005902898.1,69.606,533,140,6,6,538,1,511,0.0,691,78.05
NP_001263201.1,XP_017502848.1,72.115,520,138,5,6,522,1,516,0.0,690,79.81
NP_001263201.1,XP_005955803.1,69.418,533,142,5,6,538,1,512,0.0,690,77.67
NP_001263201.1,XP_011969698.1,69.418,533,142,5,6,538,1,512,0.0,690,77.86
NP_001263201.1,XP_017502847.1,72.201,518,137,5,6,520,1,514,0.0,689,79.92
NP_001263201.1,XP_017502849.1,72.201,518,137,5,6,520,1,514,0.0,689,79.92
NP_001263201.1,XP_005387143.1,68.242,529,158,4,10,538,5,523,0.0,689,77.69
NP_001263201.1,XP_011969696.1,69.418,533,142,5,6,538,1,512,0.0,689,77.86
NP_001263201.1,XP_011969695.1,69.418,533,142,5,6,538,1,512,0.0,688,77.86
NP_001263201.1,XP_011969693.1,69.418,533,142,5,6,538,1,512,0.0,688,77.86
NP_001263201.1,XP_006160717.1,66.234,539,175,4,1,538,1,533,0.0,685,78.11
NP_001263201.1,XP_004018588.2,69.043,533,144,5,6,538,1,512,0.0,685,77.67
NP_001263201.1,XP_017893904.1,69.043,533,144,5,6,538,1,512,0.0,685,77.67
NP_001263201.1,XP_011955616.2,69.043,533,144,5,6,538,1,512,0.0,684,77.67
NP_001263201.1,XP_003463224.2,70.040,504,147,3,36,538,8,508,0.0,683,79.37
NP_001263201.1,XP_011969697.1,69.231,533,142,6,6,538,1,511,0.0,682,77.67
NP_001263201.1,XP_021550677.1,69.101,534,104,4,5,538,3,475,0.0,681,75.09
NP_001263201.1,XP_011969694.1,69.231,533,142,6,6,538,1,511,0.0,681,77.67
NP_001263201.1,XP_006078968.1,69.606,533,141,6,6,538,1,512,0.0,680,78.42
NP_001263201.1,XP_019289151.1,67.468,541,109,4,6,538,1,482,0.0,679,74.49
NP_001263201.1,XP_011955619.2,68.856,533,144,6,6,538,1,511,0.0,679,77.49
NP_001263201.1,XP_011955617.2,68.856,533,144,6,6,538,1,511,0.0,677,77.49
NP_001263201.1,XP_008853172.2,67.416,534,160,7,6,538,1,521,0.0,674,77.34
NP_001263201.1,XP_019657398.1,68.293,533,108,5,6,538,1,472,0.0,673,75.23
NP_001263201.1,XP_023605405.1,75.751,466,105,5,6,471,1,458,0.0,668,83.91
NP_001263201.1,XP_004651473.2,67.658,538,153,10,2,538,38,555,0.0,662,77.32
NP_001263201.1,XP_012587519.1,65.981,535,153,6,6,538,1,508,0.0,652,74.21
NP_001263201.1,XP_016065386.1,78.037,428,91,2,111,538,1,425,0.0,652,85.28
NP_001263201.1,XP_011969699.1,68.544,515,141,5,6,520,1,494,0.0,650,77.09
NP_001263201.1,XP_017893905.1,68.155,515,143,5,6,520,1,494,0.0,648,76.89
NP_001263201.1,XP_011955621.2,68.155,515,143,5,6,520,1,494,0.0,647,76.89
NP_001263201.1,XP_012587520.1,65.794,535,153,7,6,538,1,507,0.0,646,74.02
NP_001263201.1,XP_025128728.1,68.738,515,140,6,6,520,1,494,0.0,642,77.67
NP_001263201.1,XP_019800225.1,76.224,429,96,4,111,538,29,452,0.0,627,84.38
NP_001263201.1,XP_019800225.1,49.020,51,18,1,6,48,1,51,0.66,44.3,62.75
NP_001263201.1,XP_026949503.1,76.457,429,95,4,111,538,29,452,0.0,627,84.38
NP_001263201.1,XP_026949503.1,49.020,51,18,1,6,48,1,51,0.72,43.9,62.75
NP_001263201.1,XP_028609428.1,64.794,534,177,9,6,538,1,524,0.0,624,74.91
NP_001263201.1,XP_021046962.1,64.794,534,178,9,6,538,1,525,0.0,622,74.72
NP_001263201.1,XP_021496707.1,64.165,533,174,10,6,538,1,516,0.0,620,73.92
NP_001263201.1,XP_012860074.1,65.794,535,155,11,6,538,1,509,0.0,619,73.27
NP_001263201.1,XP_021496708.1,63.977,533,174,10,6,538,1,515,0.0,617,73.55
NP_001263201.1,XP_021020382.1,63.977,533,181,9,6,538,1,522,0.0,617,74.30
NP_001263201.1,XP_028719844.1,63.364,535,171,11,6,538,1,512,0.0,611,74.02
NP_001263201.1,XP_028719842.1,63.364,535,171,11,6,538,1,512,0.0,610,74.02
NP_001263201.1,NP_034904.2,63.602,533,173,9,6,538,1,512,0.0,608,72.98
NP_001263201.1,XP_021104485.1,62.571,529,145,4,10,538,5,480,0.0,608,72.21
NP_001263201.1,XP_003507402.1,64.728,533,173,11,6,538,1,518,0.0,605,75.23
NP_001263201.1,XP_001059437.3,63.806,536,179,9,6,538,1,524,0.0,601,72.39
NP_001263201.1,XP_012317409.1,86.066,366,48,2,36,400,8,371,0.0,600,89.89
NP_001263201.1,XP_027284982.1,64.353,533,174,11,6,538,1,517,0.0,600,74.67
NP_001263201.1,XP_028609426.1,65.613,506,164,8,34,538,3,499,0.0,599,75.30
NP_001263201.1,XP_006505742.1,64.752,505,162,8,34,538,3,491,0.0,593,74.26
NP_001263201.1,XP_017448514.1,61.429,560,177,11,6,538,1,548,0.0,589,69.64
NP_001263201.1,XP_016041018.1,62.500,504,184,4,36,538,5,504,0.0,588,74.60
NP_001263201.1,XP_012789203.1,58.984,551,208,8,2,538,159,705,0.0,587,69.69
NP_001263201.1,XP_028719843.1,63.905,507,159,10,34,538,3,487,0.0,585,74.56
NP_001263201.1,XP_028719841.1,61.308,535,171,11,6,538,89,589,0.0,585,72.71
NP_001263201.1,XP_028719839.1,61.308,535,171,11,6,538,89,589,0.0,584,72.71
NP_001263201.1,XP_012865771.1,64.625,506,154,9,25,527,10,493,0.0,582,73.52
NP_001263201.1,XP_005066161.1,61.610,534,179,12,6,538,1,509,0.0,578,71.54
NP_001263201.1,XP_028719840.1,60.935,535,172,11,6,538,89,588,0.0,578,72.15
NP_001263201.1,XP_007646126.1,64.950,505,163,10,34,538,3,493,0.0,576,75.45
NP_001263201.1,XP_006505744.1,62.524,515,172,9,6,520,1,494,0.0,568,72.04
NP_001263201.1,XP_005365113.1,60.261,536,174,10,6,538,1,500,0.0,567,70.34
NP_001263201.1,XP_012965724.1,59.494,553,179,13,6,538,1,528,0.0,566,69.08
NP_001263201.1,XP_026644114.1,60.075,536,174,10,6,538,1,499,0.0,564,69.96
NP_001263201.1,XP_015852743.1,62.115,520,178,10,6,523,1,503,0.0,561,72.31
NP_001263201.1,XP_028609427.1,64.549,488,163,8,34,520,3,481,0.0,561,74.39
NP_001263201.1,XP_015400627.1,77.151,372,76,2,167,538,1,363,0.0,560,84.14
NP_001263201.1,XP_015852744.1,61.731,520,179,10,6,523,1,502,0.0,555,71.73
NP_001263201.1,XP_015400620.1,75.526,380,76,3,167,538,1,371,0.0,553,82.37
NP_001263201.1,XP_026949504.1,75.526,380,87,4,160,538,1,375,0.0,550,83.95
NP_001263201.1,XP_006505743.1,59.475,533,170,10,6,538,1,487,0.0,548,68.29
NP_001263201.1,XP_021080466.1,60.000,525,166,12,34,538,3,503,0.0,541,68.95
NP_001263201.1,XP_026644115.1,60.672,506,161,9,36,538,8,478,0.0,541,70.36
NP_001263201.1,XP_015852745.1,62.602,492,166,9,34,523,3,478,0.0,536,72.76
NP_001263201.1,XP_015852746.1,55.385,520,159,9,6,523,1,449,1.38e-163,481,64.04
NP_001263201.1,XP_015852747.1,55.000,520,160,8,6,523,1,448,9.80e-163,479,63.65
NP_001263201.1,XP_027719865.1,55.289,501,195,8,46,538,1,480,3.28e-161,478,66.27
NP_001263201.1,XP_020836762.1,54.400,500,201,10,46,538,1,480,9.25e-158,469,65.60
NP_001263201.1,XP_012865772.1,55.731,506,154,10,25,527,10,448,3.02e-156,462,64.62
NP_001263201.1,XP_012399094.1,53.629,496,216,7,46,538,1,485,9.60e-155,461,64.92
NP_001263201.1,XP_023353973.1,53.629,496,216,7,46,538,1,485,1.83e-154,461,64.92
NP_001263201.1,XP_028906228.1,51.297,501,224,8,44,538,17,503,1.01e-152,457,65.07
NP_001263201.1,XP_028906229.1,52.041,490,216,7,54,538,10,485,2.84e-152,455,64.90
NP_001263201.1,XP_001376329.2,56.645,459,182,7,81,538,2,444,2.12e-149,446,66.45
NP_001263201.1,XP_016279984.1,56.156,463,182,8,81,538,2,448,6.38e-147,440,65.87
NP_001263201.1,XP_027719869.1,51.896,501,187,9,46,538,1,455,1.96e-142,429,61.68
NP_001263201.1,XP_023105810.1,71.104,308,82,1,6,313,1,301,4.69e-140,416,79.87
NP_001263201.1,XP_028906230.1,49.482,483,224,8,44,520,17,485,9.86e-138,417,63.77
NP_001263201.1,XP_023105811.1,84.188,234,29,1,313,538,8,241,3.86e-135,402,89.74
NP_001263201.1,XP_024063317.1,48.326,478,221,8,78,538,66,534,1.33e-131,404,61.92
NP_001263201.1,XP_024063319.1,48.326,478,221,8,78,538,49,517,1.46e-131,403,61.92
NP_001263201.1,XP_024063318.1,48.326,478,221,8,78,538,61,529,2.28e-131,403,61.92
NP_001263201.1,XP_005288517.1,47.490,478,225,8,78,538,66,534,7.30e-129,397,61.72
NP_001263201.1,XP_005288518.1,47.490,478,225,8,78,538,61,529,7.70e-129,397,61.72
NP_001263201.1,XP_027678261.1,48.637,477,221,8,78,538,37,505,9.54e-129,395,62.05
NP_001263201.1,XP_006132893.1,48.441,481,226,8,72,538,59,531,1.07e-128,396,62.58
NP_001263201.1,XP_027678260.1,48.847,477,220,9,78,538,49,517,1.47e-128,395,62.47
NP_001263201.1,XP_027678258.1,48.847,477,220,9,78,538,63,531,1.60e-128,396,62.47
