NP_004983.1,XP_023608777.1,95.607,478,18,2,10,486,22,497,0.0,885,96.03
NP_004983.1,XP_006915381.1,91.975,486,10,1,1,486,1,457,0.0,867,92.39
NP_004983.1,XP_012589916.1,90.123,486,15,2,1,486,1,453,0.0,836,91.36
NP_004983.1,XP_015421512.1,89.792,480,13,3,9,486,18,463,0.0,822,90.00
NP_004983.1,XP_017372193.1,97.642,424,8,1,10,431,21,444,0.0,806,98.82
NP_004983.1,NP_001303266.1,100.000,393,0,0,94,486,1,393,0.0,774,100.00
NP_004983.1,XP_017736220.1,99.746,393,1,0,94,486,1,393,0.0,773,99.75
NP_004983.1,XP_021788782.1,99.746,393,1,0,94,486,1,393,0.0,773,99.75
NP_004983.1,XP_020747520.1,95.473,486,22,0,1,486,1,486,0.0,757,97.12
NP_004983.1,XP_020040625.1,98.219,393,7,0,94,486,1,393,0.0,756,98.22
NP_004983.1,XP_005957798.1,95.473,486,22,0,1,486,1,486,0.0,755,96.91
NP_004983.1,XP_002928858.1,94.033,486,26,2,1,486,1,483,0.0,754,95.06
NP_004983.1,XP_023489157.1,96.947,393,12,0,94,486,1,393,0.0,751,97.71
NP_004983.1,XP_004672156.1,96.296,486,18,0,1,486,1,486,0.0,750,97.53
NP_004983.1,XP_025789696.1,96.947,393,12,0,94,486,1,393,0.0,749,97.20
NP_004983.1,XP_021574972.1,97.201,393,11,0,94,486,1,393,0.0,749,97.46
NP_004983.1,XP_022272035.1,96.692,393,13,0,94,486,1,393,0.0,748,97.20
NP_004983.1,XP_006992513.1,94.479,489,24,2,1,486,1,489,0.0,746,95.50
NP_004983.1,XP_007456735.1,93.501,477,31,0,10,486,61,537,0.0,745,94.97
NP_004983.1,XP_027819081.1,95.679,486,21,0,1,486,1,486,0.0,743,97.12
NP_004983.1,NP_001193481.1,95.473,486,22,0,1,486,1,486,0.0,743,96.91
NP_004983.1,XP_026344912.1,96.296,486,18,0,1,486,1,486,0.0,740,97.53
NP_004983.1,XP_004286489.1,95.473,486,22,0,1,486,1,486,0.0,739,96.71
NP_004983.1,XP_026953763.1,95.267,486,23,0,1,486,1,486,0.0,738,96.71
NP_004983.1,XP_004672157.1,95.851,482,20,0,5,486,1,482,0.0,736,97.10
NP_004983.1,XP_013365145.1,90.000,490,28,2,15,486,129,615,0.0,736,91.84
NP_004983.1,XP_021107921.1,89.375,480,43,2,15,486,30,509,0.0,729,91.88
NP_004983.1,XP_012996836.1,90.873,504,28,1,1,486,1,504,0.0,729,92.66
NP_004983.1,XP_025132170.1,95.541,471,21,0,16,486,28,498,0.0,726,96.82
NP_004983.1,XP_022346970.1,94.856,486,25,0,1,486,1,486,0.0,726,96.50
NP_004983.1,XP_004672155.1,96.186,472,18,0,15,486,27,498,0.0,723,97.46
NP_004983.1,XP_008157480.1,92.608,487,33,2,1,486,1,485,0.0,723,94.05
NP_004983.1,XP_004598915.1,94.033,486,28,1,1,486,1,485,0.0,721,96.09
NP_004983.1,XP_005086979.1,94.479,489,22,3,1,486,1,487,0.0,719,95.71
NP_004983.1,NP_034918.1,95.062,486,22,1,1,486,1,484,0.0,717,96.30
NP_004983.1,XP_005372149.1,93.865,489,27,2,1,486,1,489,0.0,716,95.30
NP_004983.1,XP_021009111.1,95.473,486,20,1,1,486,1,484,0.0,716,96.30
NP_004983.1,XP_028337953.1,94.340,477,27,0,10,486,95,571,0.0,714,95.81
NP_004983.1,XP_021043145.1,95.473,486,20,1,1,486,1,484,0.0,713,96.30
NP_004983.1,XP_012020209.1,95.754,471,20,0,16,486,28,498,0.0,713,97.03
NP_004983.1,XP_019811307.1,95.541,471,21,0,16,486,28,498,0.0,713,96.82
NP_004983.1,XP_004780764.1,93.827,486,28,1,1,486,1,484,0.0,712,95.88
NP_004983.1,XP_004315631.1,95.541,471,21,0,16,486,28,498,0.0,711,96.60
NP_004983.1,XP_027288254.1,94.179,481,23,3,9,486,18,496,0.0,711,95.43
NP_004983.1,XP_026953762.1,95.329,471,22,0,16,486,28,498,0.0,710,96.60
NP_004983.1,XP_023561094.1,89.474,494,30,1,15,486,27,520,0.0,708,91.30
NP_004983.1,NP_073164.2,93.522,494,22,2,1,486,1,492,0.0,707,94.94
NP_004983.1,XP_004606655.1,88.889,477,45,1,10,486,48,516,0.0,702,91.40
NP_004983.1,XP_028641135.1,93.840,487,27,2,1,486,1,485,0.0,696,94.87
NP_004983.1,XP_008157479.2,92.389,473,33,2,15,486,63,533,0.0,694,93.87
NP_004983.1,XP_004598914.1,93.856,472,28,1,15,486,29,499,0.0,693,95.97
NP_004983.1,XP_012905556.1,93.333,480,30,1,7,486,11,488,0.0,692,95.42
NP_004983.1,XP_004390636.1,94.239,486,26,1,1,486,1,484,0.0,691,95.88
NP_004983.1,XP_021520539.1,93.621,486,28,2,1,486,1,483,0.0,691,95.06
NP_004983.1,XP_007955344.1,91.314,472,38,3,15,486,27,495,0.0,691,94.28
NP_004983.1,XP_007534921.1,92.181,486,28,2,1,486,1,476,0.0,689,93.83
NP_004983.1,NP_001075448.1,94.915,472,22,1,15,486,32,501,0.0,688,96.19
NP_004983.1,XP_021009110.1,95.339,472,20,1,15,486,32,501,0.0,688,96.19
NP_004983.1,XP_021043144.1,95.339,472,20,1,15,486,35,504,0.0,686,96.19
NP_004983.1,XP_006877259.1,90.779,488,40,3,1,486,1,485,0.0,683,93.24
NP_004983.1,XP_006899990.1,91.020,490,37,3,1,486,1,487,0.0,680,93.47
NP_004983.1,XP_016070612.1,89.144,479,14,2,8,486,35,475,0.0,676,89.98
NP_004983.1,XP_021520537.1,93.139,481,30,2,6,486,11,488,0.0,673,94.59
NP_004983.1,XP_027701565.1,84.286,490,57,4,10,486,19,501,0.0,666,88.78
NP_004983.1,XP_004390635.1,94.068,472,26,1,15,486,27,496,0.0,664,95.76
NP_004983.1,XP_017535634.1,92.827,474,32,1,15,486,27,500,0.0,663,94.73
NP_004983.1,XP_023362656.1,84.082,490,58,4,10,486,19,501,0.0,662,88.78
NP_004983.1,XP_007534920.1,91.949,472,28,2,15,486,27,488,0.0,661,93.64
NP_004983.1,XP_006877258.1,90.506,474,40,3,15,486,27,497,0.0,655,93.04
NP_004983.1,XP_004717620.1,91.581,487,33,3,1,486,1,480,0.0,654,94.46
NP_004983.1,XP_006899989.1,90.756,476,37,3,15,486,27,499,0.0,652,93.28
NP_004983.1,XP_020832956.1,83.918,485,70,2,10,486,19,503,0.0,648,88.45
NP_004983.1,XP_016282113.1,81.414,495,78,3,6,486,43,537,0.0,633,85.86
NP_004983.1,XP_028385600.1,85.169,472,34,1,15,486,27,462,0.0,615,86.23
NP_004983.1,XP_017900096.1,95.420,393,18,0,94,486,1,393,0.0,609,96.18
NP_004983.1,XP_019789200.1,95.674,393,17,0,94,486,1,393,0.0,608,96.18
NP_004983.1,XP_019811309.1,95.420,393,18,0,94,486,1,393,0.0,608,96.18
NP_004983.1,XP_014945712.1,95.674,393,17,0,94,486,1,393,0.0,608,96.44
NP_004983.1,XP_026953764.1,95.420,393,18,0,94,486,1,393,0.0,608,96.18
NP_004983.1,XP_014338179.1,91.858,393,15,1,94,486,1,376,0.0,607,92.37
NP_004983.1,XP_006087731.1,95.431,394,17,1,94,486,1,394,0.0,600,95.69
NP_004983.1,XP_008510285.1,95.666,323,8,1,10,332,1,317,0.0,597,96.28
NP_004983.1,XP_010989761.1,96.986,365,11,0,1,365,1,365,0.0,590,97.81
NP_004983.1,XP_020936461.1,94.402,393,15,1,94,486,1,386,0.0,590,95.42
NP_004983.1,XP_023396540.1,88.075,478,39,5,15,486,27,492,0.0,589,90.38
NP_004983.1,XP_027730839.1,69.753,486,127,6,1,486,1,466,0.0,574,77.16
NP_004983.1,XP_017457424.1,93.017,401,18,2,94,486,1,399,0.0,574,94.01
NP_004983.1,XP_028641136.1,93.909,394,21,2,94,486,1,392,0.0,568,94.42
NP_004983.1,XP_019063550.1,96.119,335,13,0,1,335,1,335,0.0,565,97.61
NP_004983.1,XP_019063550.1,100.000,40,0,0,447,486,337,376,5.65e-14,84.3,100.00
NP_004983.1,XP_023581202.1,94.402,393,20,1,94,486,1,391,0.0,564,95.67
NP_004983.1,XP_014388734.1,94.262,366,19,1,9,374,68,431,0.0,559,95.36
NP_004983.1,XP_007185594.1,97.067,341,10,0,10,350,31,371,0.0,553,98.83
NP_004983.1,XP_027730830.1,71.461,438,107,5,49,486,57,476,0.0,552,77.85
NP_004983.1,NP_001135563.1,67.015,479,132,8,10,486,12,466,0.0,536,75.78
NP_004983.1,XP_013915177.1,68.986,503,111,15,1,486,39,513,0.0,535,75.75
NP_004983.1,XP_026531969.1,69.857,491,106,13,10,486,13,475,0.0,532,76.37
NP_004983.1,XP_028568946.1,69.325,489,112,13,10,486,13,475,0.0,530,76.69
NP_004983.1,XP_028568944.1,69.325,489,112,13,10,486,46,508,0.0,530,76.69
NP_004983.1,XP_028568947.1,69.325,489,112,13,10,486,2,464,0.0,530,76.69
NP_004983.1,XP_028568945.1,69.184,490,113,13,9,486,38,501,0.0,528,76.73
NP_004983.1,XP_026567431.1,69.450,491,108,13,10,486,13,475,0.0,528,75.97
NP_004983.1,XP_023441638.1,92.128,343,24,2,94,436,1,340,1.03e-179,516,94.75
NP_004983.1,XP_014347182.1,68.973,448,97,12,47,486,47,460,4.58e-179,519,75.89
NP_004983.1,XP_006724882.1,100.000,263,0,0,224,486,1,263,2.45e-178,509,100.00
NP_004983.1,XP_008102122.1,69.980,493,103,15,10,486,54,517,2.00e-173,506,77.28
NP_004983.1,XP_028568948.1,69.816,434,99,11,65,486,2,415,1.46e-171,498,77.19
NP_004983.1,XP_028923794.1,77.778,432,57,7,94,486,1,432,4.48e-169,492,81.25
NP_004983.1,XP_020648727.1,70.528,492,102,15,10,486,13,476,4.13e-168,491,76.83
NP_004983.1,XP_025021561.1,70.252,437,92,12,65,486,2,415,7.42e-165,481,76.43
NP_004983.1,XP_016846688.1,70.252,437,91,14,66,486,3,416,8.56e-164,478,77.57
NP_004983.1,XP_018096955.1,64.198,486,132,10,10,486,12,464,2.30e-161,474,73.05
NP_004983.1,NP_001081854.1,65.136,479,142,7,10,486,12,467,4.64e-161,473,74.11
NP_004983.1,XP_015667747.1,70.183,436,94,12,65,486,2,415,6.04e-159,466,76.61
NP_004983.1,XP_015270987.1,69.495,436,97,11,65,486,2,415,1.59e-158,465,75.69
NP_004983.1,XP_027295175.1,94.198,293,17,0,1,293,1,293,2.07e-157,458,95.90
NP_004983.1,XP_018416226.1,63.169,486,133,11,10,486,12,460,4.12e-156,460,71.40
NP_004983.1,XP_018416225.1,61.771,497,133,11,10,486,12,471,6.93e-155,457,69.82
NP_004983.1,XP_027730849.1,67.925,371,100,6,117,486,67,419,4.81e-144,428,75.47
NP_004983.1,XP_008707473.1,96.414,251,9,0,1,251,1,251,8.68e-143,420,97.21
NP_004983.1,XP_008707473.1,94.872,39,2,0,448,486,252,290,6.55e-13,79.7,100.00
NP_004983.1,XP_023969568.1,62.298,496,115,10,10,486,13,455,2.51e-136,410,69.56
NP_004983.1,XP_024063239.2,63.636,451,115,8,51,486,6,422,2.48e-131,396,70.07
NP_004983.1,XP_026517970.1,63.636,451,115,8,51,486,6,422,3.25e-129,390,70.07
NP_004983.1,XP_020378013.1,53.479,503,173,13,10,486,12,479,2.69e-122,375,66.00
NP_004983.1,XP_015398182.1,96.774,186,6,0,94,279,1,186,8.23e-120,362,96.77
NP_004983.1,XP_015398182.1,96.774,93,3,0,394,486,215,307,3.86e-43,164,97.85
NP_004983.1,XP_015223729.1,50.607,577,153,19,10,486,12,556,3.69e-116,362,57.71
NP_004983.1,XP_023691654.1,49.389,573,162,23,10,486,13,553,4.51e-116,361,57.07
NP_004983.1,XP_015223663.1,50.085,587,160,20,1,486,60,614,1.79e-114,359,57.75
NP_004983.1,XP_023691655.1,49.030,567,161,23,16,486,18,552,4.91e-113,353,56.61
NP_004983.1,XP_016127127.1,47.882,543,210,19,6,486,1,532,2.96e-111,348,60.41
NP_004983.1,XP_016127126.1,48.066,543,207,20,6,486,11,540,3.12e-111,348,60.59
NP_004983.1,XP_016411722.1,46.507,544,215,19,6,486,11,541,6.88e-109,342,59.74
NP_004983.1,XP_026108125.1,47.723,549,202,18,8,486,11,544,1.19e-108,342,59.56
NP_004983.1,XP_016392779.1,46.324,544,216,19,6,486,11,541,1.06e-107,339,59.38
NP_004983.1,XP_016392780.1,46.140,544,219,18,6,486,1,533,1.49e-107,339,59.19
NP_004983.1,XP_016323784.1,46.507,544,213,19,6,486,11,539,2.25e-107,338,59.19
NP_004983.1,XP_016323785.1,46.324,544,216,18,6,486,1,531,3.54e-107,338,59.01
NP_004983.1,XP_026109198.1,47.339,545,210,17,8,486,11,544,5.06e-107,338,59.27
NP_004983.1,XP_025069458.1,53.099,484,156,16,9,462,32,474,5.12e-107,336,58.88
NP_004983.1,XP_026109197.1,47.330,543,209,17,10,486,14,545,1.11e-106,337,59.30
NP_004983.1,XP_018942180.1,46.583,556,200,21,10,486,14,551,1.16e-106,337,58.63
NP_004983.1,XP_018608363.1,52.339,449,108,18,77,486,61,442,1.55e-106,333,60.13
NP_004983.1,XP_018971503.1,46.703,546,213,18,8,486,11,545,2.11e-106,336,59.52
NP_004983.1,XP_018971502.1,46.691,544,212,18,10,486,14,546,3.41e-106,336,59.56
NP_004983.1,XP_018971500.1,46.691,544,212,18,10,486,30,562,7.86e-106,335,59.56
NP_004983.1,XP_026124940.1,46.875,544,213,19,8,486,11,543,1.00e-105,334,59.38
NP_004983.1,XP_026124939.1,46.863,542,212,19,10,486,14,544,2.05e-105,333,59.41
NP_004983.1,XP_026124941.1,46.863,542,212,19,10,486,6,536,2.40e-105,333,59.41
NP_004983.1,XP_016359434.1,47.037,540,214,19,6,486,11,537,3.16e-105,333,59.44
NP_004983.1,XP_023691656.1,61.850,346,93,13,6,327,18,348,3.80e-105,332,70.52
NP_004983.1,XP_023691653.1,60.969,351,98,13,1,327,5,340,4.48e-105,333,70.09
NP_004983.1,XP_023691652.1,61.850,346,93,13,6,327,18,348,1.14e-104,332,70.52
NP_004983.1,XP_026863478.1,47.426,544,206,20,8,486,11,539,3.07e-103,328,58.82
NP_004983.1,XP_028942609.1,71.127,284,44,7,61,311,46,324,2.02e-102,318,75.70
NP_004983.1,XP_016089551.1,46.507,544,215,19,6,486,11,541,7.03e-102,324,59.93
NP_004983.1,XP_012681567.1,49.689,483,142,17,82,486,93,552,1.52e-101,324,57.14
NP_004983.1,XP_027634143.1,72.426,272,59,3,9,272,5,268,3.10e-101,314,79.41
NP_004983.1,XP_019346490.1,51.174,426,149,11,94,486,1,400,3.47e-96,305,57.98
NP_004983.1,XP_017324044.1,50.000,490,177,18,55,486,56,535,4.50e-96,309,60.82
NP_004983.1,XP_017324045.1,50.000,490,177,18,55,486,54,533,4.54e-96,309,60.82
NP_004983.1,XP_026783760.1,50.207,482,178,18,57,486,56,527,7.25e-95,306,61.62
NP_004983.1,NP_997901.1,47.934,484,174,17,57,486,65,524,3.48e-94,304,58.68
NP_004983.1,NP_001315484.1,47.934,484,174,17,57,486,64,523,3.61e-94,304,58.68
NP_004983.1,XP_010853810.1,94.089,203,12,0,284,486,1,203,5.47e-94,292,95.07
NP_004983.1,XP_027007485.1,48.665,487,181,17,58,486,57,532,1.44e-93,303,59.14
NP_004983.1,XP_014002982.1,63.605,294,73,7,57,324,83,368,2.02e-93,306,72.45
NP_004983.1,XP_014002981.1,63.605,294,73,7,57,324,84,369,2.48e-93,306,72.45
NP_004983.1,XP_021420205.1,56.140,342,101,11,8,312,11,340,4.34e-93,296,65.20
NP_004983.1,XP_021472671.1,53.911,358,116,10,8,324,11,360,1.78e-92,305,63.13
NP_004983.1,XP_021472669.1,53.911,358,116,10,8,324,11,360,4.81e-92,305,63.13
NP_004983.1,XP_020329546.1,53.699,365,120,10,1,324,10,366,5.02e-92,304,63.01
NP_004983.1,XP_013989750.1,61.953,297,84,9,43,319,6,293,6.68e-92,303,72.05
NP_004983.1,XP_019907194.1,59.459,333,97,10,42,349,5,324,9.30e-92,300,69.07
NP_004983.1,XP_021472670.1,60.204,294,83,7,57,324,74,359,1.82e-91,304,69.39
NP_004983.1,XP_019907193.1,59.459,333,97,10,42,349,65,384,2.91e-91,300,69.07
NP_004983.1,XP_019907191.1,59.459,333,97,10,42,349,66,385,2.92e-91,300,69.07
NP_004983.1,XP_014418167.1,95.758,165,7,0,1,165,1,165,2.96e-91,284,97.58
NP_004983.1,XP_019968524.1,59.732,298,67,9,54,312,14,297,1.80e-90,301,68.79
NP_004983.1,XP_024229958.1,52.468,385,127,10,2,338,10,386,2.90e-90,301,62.34
NP_004983.1,XP_023993956.1,53.281,381,118,14,1,335,10,376,3.25e-90,300,62.73
NP_004983.1,XP_019748390.1,55.522,335,88,10,30,321,27,343,8.64e-90,301,64.18
NP_004983.1,XP_021167385.1,58.746,303,76,9,59,326,80,368,3.03e-89,300,68.65
NP_004983.1,XP_017574953.1,66.667,273,64,8,57,312,66,328,3.14e-89,292,76.19
NP_004983.1,XP_017574952.1,66.667,273,64,8,57,312,66,328,3.59e-89,292,76.19
NP_004983.1,XP_023993957.1,53.406,367,115,13,11,335,18,370,9.19e-89,296,64.03
NP_004983.1,XP_015252784.1,61.592,289,63,8,76,327,94,371,1.34e-88,299,70.24
NP_004983.1,XP_024292668.1,51.928,389,131,11,8,349,11,390,2.09e-88,297,62.21
NP_004983.1,XP_020314538.1,57.372,312,93,8,69,349,36,338,4.62e-88,290,68.59
NP_004983.1,XP_028848957.1,58.385,322,101,9,10,312,12,319,4.64e-88,288,69.88
NP_004983.1,XP_028820753.1,58.385,322,101,9,10,312,12,319,1.14e-87,288,69.88
NP_004983.1,XP_023995475.1,54.971,342,110,9,8,312,11,345,1.25e-87,292,64.62
NP_004983.1,XP_012696502.1,42.918,473,185,14,76,486,115,564,1.80e-87,288,54.97
NP_004983.1,XP_014872860.1,63.066,287,58,9,76,326,82,356,3.05e-87,297,71.08
NP_004983.1,XP_014872859.1,63.066,287,58,9,76,326,82,356,3.66e-87,297,71.08
NP_004983.1,XP_007245896.2,62.909,275,66,7,57,312,71,328,4.46e-87,287,72.36
NP_004983.1,XP_028438450.1,59.934,302,72,10,53,320,168,454,1.91e-86,296,69.21
NP_004983.1,XP_007245897.2,62.909,275,66,7,57,312,70,327,5.24e-86,285,72.36
NP_004983.1,XP_022526583.1,62.909,275,66,7,57,312,71,328,6.57e-86,285,72.36
NP_004983.1,XP_020774100.1,58.333,300,86,7,63,331,81,372,5.09e-85,278,66.33
NP_004983.1,XP_011471317.1,56.013,316,81,11,58,333,67,364,9.03e-85,290,67.41
NP_004983.1,XP_015824264.1,62.105,285,61,10,76,324,88,361,2.41e-84,290,71.23
NP_004983.1,XP_023189721.1,55.621,338,99,10,76,373,80,406,8.41e-84,290,63.31
NP_004983.1,XP_023189728.1,55.621,338,99,10,76,373,88,414,9.42e-84,289,63.31
NP_004983.1,XP_027865766.1,55.621,338,99,10,76,373,88,414,1.07e-83,291,63.02
NP_004983.1,XP_023189717.1,55.621,338,99,10,76,373,88,414,1.08e-83,290,63.31
NP_004983.1,XP_014831695.1,60.839,286,65,9,76,325,82,356,9.98e-83,285,69.23
NP_004983.1,XP_008400540.1,60.490,286,66,9,76,325,88,362,1.13e-82,285,69.23
NP_004983.1,XP_014831696.1,60.839,286,65,9,76,325,82,356,1.14e-82,285,69.23
NP_004983.1,XP_007543724.1,60.839,286,65,9,76,325,82,356,1.28e-82,285,69.23
NP_004983.1,XP_016522507.1,60.839,286,65,9,76,325,82,356,1.41e-82,285,69.23
NP_004983.1,XP_017260357.1,52.326,344,103,10,27,320,31,363,2.92e-82,285,61.92
NP_004983.1,XP_024859205.1,56.393,305,78,9,60,320,7,300,1.18e-81,282,64.59
NP_004983.1,XP_013885677.1,53.916,332,96,10,27,312,31,351,1.19e-81,282,62.95
NP_004983.1,XP_013885675.1,53.916,332,96,10,27,312,31,351,1.51e-81,282,62.95
NP_004983.1,XP_024859204.1,56.393,305,78,9,60,320,23,316,1.64e-81,282,64.59
NP_004983.1,XP_025035589.1,79.358,218,30,1,5,222,3,205,6.33e-81,259,85.78
NP_004983.1,XP_024148823.1,57.566,304,84,9,56,325,58,350,9.83e-81,279,69.08
NP_004983.1,XP_022071626.1,59.000,300,69,10,54,312,79,365,9.46e-80,266,67.67
NP_004983.1,XP_020469453.1,55.519,308,86,8,63,331,4,299,9.68e-79,273,63.64
NP_004983.1,XP_008293466.1,58.000,300,72,9,54,312,81,367,2.81e-78,273,66.00
NP_004983.1,XP_028265433.1,57.377,305,73,9,54,321,76,360,3.89e-78,272,65.90
NP_004983.1,XP_014872861.1,62.082,269,54,9,94,326,1,257,3.94e-77,268,69.52
NP_004983.1,XP_027596626.1,54.255,470,147,8,60,486,68,512,5.41e-77,259,59.57
NP_004983.1,XP_010749625.2,53.746,307,84,8,54,321,82,369,2.25e-76,268,64.17
NP_004983.1,XP_023150921.1,57.333,300,74,8,54,312,79,365,2.85e-76,268,66.00
NP_004983.1,XP_005462517.1,53.774,318,89,9,54,332,77,375,4.69e-76,268,62.89
NP_004983.1,XP_014262934.1,53.774,318,89,9,54,332,27,325,6.41e-76,266,62.89
NP_004983.1,XP_004568214.4,53.774,318,89,9,54,332,79,377,9.89e-76,267,62.89
NP_004983.1,XP_022619615.1,54.723,307,81,8,54,321,27,314,1.02e-75,265,64.17
NP_004983.1,XP_005931173.1,53.774,318,89,9,54,332,79,377,1.09e-75,266,62.89
NP_004983.1,XP_005748050.1,53.774,318,89,9,54,332,79,377,1.09e-75,266,62.89
NP_004983.1,XP_023261923.1,57.003,307,74,9,54,321,85,372,1.13e-75,266,66.45
NP_004983.1,XP_028855430.1,40.826,436,215,10,71,486,20,432,4.97e-75,251,52.75
NP_004983.1,XP_006803776.1,55.862,290,78,7,82,332,97,375,5.91e-75,265,64.14
NP_004983.1,XP_028307942.1,48.285,379,113,10,56,371,67,425,6.61e-75,266,56.20
NP_004983.1,XP_028307939.1,48.285,379,113,10,56,371,57,415,6.73e-75,266,56.20
NP_004983.1,XP_028307938.1,48.285,379,113,10,56,371,67,425,7.40e-75,266,56.20
NP_004983.1,XP_026187737.1,51.327,339,108,9,27,321,33,358,7.54e-75,264,61.65
NP_004983.1,XP_026187736.1,51.327,339,108,9,27,321,37,362,7.61e-75,264,61.65
NP_004983.1,XP_028307941.1,48.285,379,113,10,56,371,67,425,8.19e-75,266,56.20
NP_004983.1,XP_007909886.1,60.294,272,91,7,1,264,5,267,1.06e-74,254,72.79
NP_004983.1,XP_007909886.1,42.424,99,42,4,392,486,459,546,0.004,51.2,54.55
NP_004983.1,XP_018542960.1,53.125,320,94,9,54,334,82,384,1.62e-74,263,63.12
NP_004983.1,XP_020516745.1,55.921,304,87,8,54,326,75,362,2.79e-74,262,67.11
NP_004983.1,XP_028855427.1,41.163,430,210,10,77,486,91,497,4.90e-74,251,53.02
NP_004983.1,XP_026223675.1,57.778,270,66,6,81,312,104,363,6.54e-74,261,66.67
NP_004983.1,XP_026223674.1,57.778,270,66,6,81,312,130,389,1.32e-73,260,66.67
